session people time duration ID_full ID noHp flow id_flow id_flow_full
4.MO1 Estelle 625.268 21.9 4.MO1.09 9 2 1 9_2_1 4.MO1.09_2_1
4.MO1 Estelle 647.169 4.24900000000002 4.MO1.09 9 2 Bouton 9_2_Bouton 4.MO1.09_2_Bouton
4.MO1 Estelle 651.419 17.749 4.MO1.09 9 2 3 9_2_3 4.MO1.09_2_3
4.MO1 Estelle 669.721 8.14999999999998 4.MO1.09 9 1 5 9_1_5 4.MO1.09_1_5
4.MO1 Estelle 678.622 2.39999999999998 4.MO1.09 9 1 2 9_1_2 4.MO1.09_1_2
4.MO1 Estelle 681.023 0.499000000000024 4.MO1.09 9 1 NR 9_1_NR 4.MO1.09_1_NR
4.MO1 Estelle 684.174 20.652 4.MO1.09 9 3 2 9_3_2 4.MO1.09_3_2
4.MO1 Estelle 704.827 13.7470000000001 4.MO1.09 9 3 NR 9_3_NR 4.MO1.09_3_NR
4.MO1 Estelle 718.575 15.65 4.MO1.09 9 3 1 9_3_1 4.MO1.09_3_1
4.MO1 Estelle 736.982 3.64400000000001 4.MO1.09 9 1 NR 9_1_NR 4.MO1.09_1_NR
4.MO1 Estelle 741.278 3.90099999999995 4.MO1.08 8 1 1 8_1_1 4.MO1.08_1_1
4.MO1 Estelle 746.08 11.303 4.MO1.07 7 2 3 7_2_3 4.MO1.07_2_3
4.MO1 Estelle 757.384 7.54999999999995 4.MO1.07 7 2 2 7_2_2 4.MO1.07_2_2
4.MO1 Estelle 764.935 8.89999999999998 4.MO1.07 7 2 1 7_2_1 4.MO1.07_2_1
4.MO1 Estelle 773.836 7.65099999999995 4.MO1.07 7 2 NR 7_2_NR 4.MO1.07_2_NR
4.MO1 Estelle 782.889 4.39999999999998 4.MO1.08 8 2 NR 8_2_NR 4.MO1.08_2_NR
4.MO1 Estelle 792.19 3.39999999999998 4.MO1.07 7 1 4 7_1_4 4.MO1.07_1_4
4.MO1 Estelle 795.591 9.89999999999998 4.MO1.07 7 1 1 7_1_1 4.MO1.07_1_1
4.MO1 Estelle 805.492 2.40199999999993 4.MO1.07 7 1 2 7_1_2 4.MO1.07_1_2
4.MO1 Estelle 807.895 2.74800000000005 4.MO1.07 7 1 NR 7_1_NR 4.MO1.07_1_NR
4.MO1 Estelle 810.644 0.999000000000024 4.MO1.07 7 1 2 7_1_2 4.MO1.07_1_2
4.MO1 Estelle 811.644 1.24900000000002 4.MO1.07 7 1 NR 7_1_NR 4.MO1.07_1_NR
4.MO1 Estelle 812.894 1.24900000000002 4.MO1.07 7 1 2 7_1_2 4.MO1.07_1_2
4.MO1 Estelle 814.144 0.749000000000024 4.MO1.07 7 1 NR 7_1_NR 4.MO1.07_1_NR
4.MO1 Estelle 814.894 0.149999999999977 4.MO1.07 7 1 3 7_1_3 4.MO1.07_1_3
4.MO1 Estelle 817.447 6.74800000000005 4.MO1.03 3 2 2 3_2_2 4.MO1.03_2_2
4.MO1 Estelle 824.196 2.99900000000002 4.MO1.03 3 2 1 3_2_1 4.MO1.03_2_1
4.MO1 Estelle 827.196 1.49800000000005 4.MO1.03 3 2 2 3_2_2 4.MO1.03_2_2
4.MO1 Estelle 828.695 1.24900000000002 4.MO1.03 3 2 1 3_2_1 4.MO1.03_2_1
4.MO1 Estelle 829.945 1.25099999999998 4.MO1.03 3 2 2 3_2_2 4.MO1.03_2_2
4.MO1 Estelle 831.197 1.24800000000005 4.MO1.03 3 2 1 3_2_1 4.MO1.03_2_1
4.MO1 Estelle 832.446 0.999000000000024 4.MO1.03 3 2 2 3_2_2 4.MO1.03_2_2
4.MO1 Estelle 833.446 1.74900000000002 4.MO1.03 3 2 4 3_2_4 4.MO1.03_2_4
4.MO1 Estelle 835.196 4.74900000000002 4.MO1.03 3 2 3 3_2_3 4.MO1.03_2_3
4.MO1 Estelle 839.946 0.899999999999977 4.MO1.03 3 2 2 3_2_2 4.MO1.03_2_2
4.MO1 Estelle 841.998 5.65099999999995 4.MO1.03 3 1 4 3_1_4 4.MO1.03_1_4
4.MO1 Estelle 847.65 7.24900000000002 4.MO1.03 3 1 1 3_1_1 4.MO1.03_1_1
4.MO1 Estelle 856.254 16.051 4.MO1.02 2 2 NR 2_2_NR 4.MO1.02_2_NR
4.MO1 Estelle 872.306 3.39999999999998 4.MO1.02 2 1 10 2_1_10 4.MO1.02_1_10
4.MO1 Estelle 875.707 1.49900000000002 4.MO1.02 2 1 11 2_1_11 4.MO1.02_1_11
4.MO1 Estelle 877.207 1.5 4.MO1.02 2 1 10 2_1_10 4.MO1.02_1_10
4.MO1 Estelle 878.708 1.49800000000005 4.MO1.02 2 1 11 2_1_11 4.MO1.02_1_11
4.MO1 Estelle 880.207 1.74900000000002 4.MO1.02 2 1 10 2_1_10 4.MO1.02_1_10
4.MO1 Estelle 881.957 1.74900000000002 4.MO1.02 2 1 11 2_1_11 4.MO1.02_1_11
4.MO1 Estelle 883.707 3.24900000000002 4.MO1.02 2 1 6 2_1_6 4.MO1.02_1_6
4.MO1 Estelle 886.957 1.14999999999998 4.MO1.02 2 1 7 2_1_7 4.MO1.02_1_7
4.MO1 Estelle 888.108 1.99899999999991 4.MO1.02 2 1 6 2_1_6 4.MO1.02_1_6
4.MO1 Estelle 890.108 1.99899999999991 4.MO1.02 2 1 7 2_1_7 4.MO1.02_1_7
4.MO1 Estelle 892.108 4.15099999999995 4.MO1.02 2 1 3 2_1_3 4.MO1.02_1_3
4.MO1 Estelle 896.26 2.64999999999998 4.MO1.02 2 1 NR 2_1_NR 4.MO1.02_1_NR
4.MO1 Estelle 899.411 6.99799999999993 4.MO1.04 4 1 2 4_1_2 4.MO1.04_1_2
4.MO1 Estelle 906.41 1.40000000000009 4.MO1.04 4 1 NR 4_1_NR 4.MO1.04_1_NR
4.MO1 Estelle 912.962 3.24900000000002 4.MO1.05 5 1 NR 5_1_NR 4.MO1.05_1_NR
4.MO1 Estelle 916.212 2.24900000000002 4.MO1.05 5 1 1 5_1_1 4.MO1.05_1_1
4.MO1 Estelle 918.462 1.99900000000002 4.MO1.05 5 1 NR 5_1_NR 4.MO1.05_1_NR
4.MO1 Estelle 920.462 1.49900000000002 4.MO1.05 5 1 1 5_1_1 4.MO1.05_1_1
4.MO1 Estelle 921.962 8.90100000000007 4.MO1.05 5 1 NR 5_1_NR 4.MO1.05_1_NR
4.MO1 Estelle 931.863 3.90099999999995 4.MO1.05 5 1 NR 5_1_NR 4.MO1.05_1_NR
4.MO1 Estelle 936.417 9.49800000000005 4.MO1.10 10 2 1 10_2_1 4.MO1.10_2_1
4.MO1 Estelle 945.916 8.24900000000002 4.MO1.10 10 2 2 10_2_2 4.MO1.10_2_2
4.MO1 Estelle 954.166 2.14999999999998 4.MO1.10 10 2 NR 10_2_NR 4.MO1.10_2_NR
4.MO1 Estelle 956.968 5.39999999999998 4.MO1.10 10 1 3 10_1_3 4.MO1.10_1_3
4.MO1 Estelle 962.369 6.99900000000002 4.MO1.10 10 1 1 10_1_1 4.MO1.10_1_1
4.MO1 Estelle 969.369 5.14999999999998 4.MO1.10 10 1 2 10_1_2 4.MO1.10_1_2
4.MO1 Estelle 975.771 5.65099999999995 4.MO1.10 10 3 1 10_3_1 4.MO1.10_3_1
4.MO1 Estelle 981.423 2.49800000000005 4.MO1.10 10 3 NR 10_3_NR 4.MO1.10_3_NR
4.MO1 Estelle 986.822 5.14999999999998 4.MO1.10 10 1 5 10_1_5 4.MO1.10_1_5
4.MO1 Estelle 992.473 8.803 4.MO1.05 5 2 2 5_2_2 4.MO1.05_2_2
4.MO1 Estelle 1001.277 7.24799999999993 4.MO1.05 5 2 NR 5_2_NR 4.MO1.05_2_NR
4.MO1 Estelle 1008.526 0.99899999999991 4.MO1.05 5 2 2 5_2_2 4.MO1.05_2_2
4.MO1 Estelle 1009.526 0.649999999999977 4.MO1.05 5 2 NR 5_2_NR 4.MO1.05_2_NR
4.MO1 Estelle 1010.177 0.400999999999954 4.MO1.05 5 2 1 5_2_1 4.MO1.05_2_1
4.MO1 Estelle 1012.48 2.89800000000002 4.MO1.05 5 1 3 5_1_3 4.MO1.05_1_3
4.MO1 Estelle 1016.879 1.49900000000002 4.MO1.05 5 1 NR 5_1_NR 4.MO1.05_1_NR
4.MO1 Estelle 1018.379 0.748000000000047 4.MO1.05 5 1 1 5_1_1 4.MO1.05_1_1
4.MO1 Estelle 1019.779 7.14999999999986 4.MO1.04 4 3 3 4_3_3 4.MO1.04_3_3
4.MO1 Estelle 1026.93 9 4.MO1.04 4 3 2 4_3_2 4.MO1.04_3_2
4.MO1 Estelle 1035.931 9.90200000000004 4.MO1.04 4 3 NR 4_3_NR 4.MO1.04_3_NR
4.MO1 Estelle 1045.834 7.20299999999997 4.MO1.04 4 2 2 4_2_2 4.MO1.04_2_2
4.MO1 Estelle 1054.538 5.15099999999984 4.MO1.04 4 1 4 4_1_4 4.MO1.04_1_4
4.MO1 Estelle 1059.69 2.90100000000007 4.MO1.04 4 1 1 4_1_1 4.MO1.04_1_1
4.MO1 Estelle 1066.395 3.75 4.MO1.07 7 1 4 7_1_4 4.MO1.07_1_4
4.MO1 Estelle 1070.146 0.998000000000047 4.MO1.07 7 1 2 7_1_2 4.MO1.07_1_2
4.MO1 Estelle 1072.198 6.30400000000009 4.MO1.06 6 2 3 6_2_3 4.MO1.06_2_3
4.MO1 Estelle 1078.503 7.846 4.MO1.06 6 2 1 6_2_1 4.MO1.06_2_1
4.MO1 Estelle 1087.805 7.096 4.MO1.07 7 3 Bouton 7_3_Bouton 4.MO1.07_3_Bouton
4.MO1 Estelle 1096.402 5.45400000000018 4.MO1.06 6 3 NR 6_3_NR 4.MO1.06_3_NR
4.MO1 Estelle 1102.856 8.10599999999999 4.MO1.02 2 1 10 2_1_10 4.MO1.02_1_10
4.MO1 Estelle 1110.963 1.15099999999984 4.MO1.02 2 1 8 2_1_8 4.MO1.02_1_8
4.MO1 Estelle 1112.115 1.60499999999979 4.MO1.02 2 1 7 2_1_7 4.MO1.02_1_7
4.MO1 Estelle 1113.721 9.69499999999994 4.MO1.02 2 1 6 2_1_6 4.MO1.02_1_6
4.MO1 Estelle 1124.166 8.65200000000004 4.MO1.04 4 2 4 4_2_4 4.MO1.04_2_4
4.MO1 Estelle 1132.819 7.65099999999984 4.MO1.04 4 2 3 4_2_3 4.MO1.04_2_3
4.MO1 Estelle 1140.471 7.39999999999986 4.MO1.04 4 1 4 4_1_4 4.MO1.04_1_4
4.MO1 Estelle 1148.373 7.65100000000007 4.MO1.05 5 2 1 5_2_1 4.MO1.05_2_1
4.MO1 Estelle 1157.274 7.80400000000009 4.MO1.03 3 2 3 3_2_3 4.MO1.03_2_3
4.MO1 Estelle 1165.079 0.454999999999927 4.MO1.03 3 2 2 3_2_2 4.MO1.03_2_2
4.MO1 Estelle 1166.285 4.65100000000007 4.MO1.03 3 1 4 3_1_4 4.MO1.03_1_4
4.MO1 Estelle 1170.937 2.24900000000002 4.MO1.03 3 1 1 3_1_1 4.MO1.03_1_1
4.MO1 Estelle 1174.338 6.55199999999991 4.MO1.02 2 1 7 2_1_7 4.MO1.02_1_7
4.MO1 Estelle 1185.041 4.65100000000007 4.MO1.09 9 1 6 9_1_6 4.MO1.09_1_6
4.MO1 Estelle 1189.693 1.24900000000002 4.MO1.09 9 1 1 9_1_1 4.MO1.09_1_1
4.MO1 Estelle 1192.551 2.99800000000005 4.MO1.08 8 2 2 8_2_2 4.MO1.08_2_2
4.MO1 Estelle 1197.702 3.65199999999982 4.MO1.10 10 2 1 10_2_1 4.MO1.10_2_1
4.MO1 Estelle 1201.355 7.05199999999991 4.MO1.10 10 1 2 10_1_2 4.MO1.10_1_2
4.MO1 Estelle 1208.408 1.90200000000004 4.MO1.10 10 2 1 10_2_1 4.MO1.10_2_1
4.MO1 Estelle 1211.811 9.70499999999993 4.MO1.04 4 2 2 4_2_2 4.MO1.04_2_2
4.MO1 Estelle 1221.517 11.1510000000001 4.MO1.04 4 2 1 4_2_1 4.MO1.04_2_1
4.MO1 Estelle 1233.472 2.15099999999984 4.MO1.04 4 1 4 4_1_4 4.MO1.04_1_4
4.MO1 Estelle 1238.124 8.65100000000007 4.MO1.03 3 2 4 3_2_4 4.MO1.03_2_4
4.MO1 Estelle 1265.08 7.49900000000002 4.MO1.03 3 3 4 3_3_4 4.MO1.03_3_4
4.MO1 Estelle 1272.58 6.15100000000007 4.MO1.03 3 3 3 3_3_3 4.MO1.03_3_3
4.MO1 Estelle 1286.133 15.1510000000001 4.MO1.09 9 2 2 9_2_2 4.MO1.09_2_2
4.MO1 Estelle 1306.535 8.65100000000007 4.MO1.02 2 3 2 2_3_2 4.MO1.02_3_2
4.MO1 Estelle 1315.187 11.1510000000001 4.MO1.02 2 3 1 2_3_1 4.MO1.02_3_1
4.MO1 Estelle 1326.339 4.15100000000007 4.MO1.02 2 2 NR 2_2_NR 4.MO1.02_2_NR
4.MO1 Estelle 1333.893 4.24900000000002 4.MO1.06 6 2 2 6_2_2 4.MO1.06_2_2
4.MO1 Estelle 1338.143 3.24800000000005 4.MO1.06 6 2 3 6_2_3 4.MO1.06_2_3
4.MO1 Estelle 1346.546 12.998 4.MO1.01 1 2 2 1_2_2 4.MO1.01_2_2
4.MO1 Estelle 1359.545 10.999 4.MO1.01 1 2 3 1_2_3 4.MO1.01_2_3
4.MO1 Estelle 1370.545 5 4.MO1.01 1 2 1 1_2_1 4.MO1.01_2_1
4.MO1 Estelle 1375.546 3.64900000000011 4.MO1.01 1 2 NR 1_2_NR 4.MO1.01_2_NR
4.MO1 Estelle 1380.196 11.902 4.MO1.01 1 1 3 1_1_3 4.MO1.01_1_3
4.MO1 Estelle 1392.099 0.5 4.MO1.01 1 1 5 1_1_5 4.MO1.01_1_5
4.MO1 Estelle 1392.6 10.1510000000001 4.MO1.01 1 1 2 1_1_2 4.MO1.01_1_2
4.MO1 Estelle 1402.752 3.99900000000002 4.MO1.01 1 1 4 1_1_4 4.MO1.01_1_4
4.MO1 Estelle 1406.752 3.40100000000007 4.MO1.01 1 1 1 1_1_1 4.MO1.01_1_1
4.MO1 Estelle 1410.154 5.60699999999997 4.MO1.01 1 1 NR 1_1_NR 4.MO1.01_1_NR
4.MO1 Estelle 1415.762 0.998000000000047 4.MO1.01 1 1 2 1_1_2 4.MO1.01_1_2
4.MO1 Estelle 1417.762 11.3029999999999 4.MO1.05 5 3 1 5_3_1 4.MO1.05_3_1
4.MO1 Estelle 1429.066 0.998000000000047 4.MO1.05 5 3 NR 5_3_NR 4.MO1.05_3_NR
4.MO1 Estelle 1431.467 7.90000000000009 4.MO1.05 5 3 2 5_3_2 4.MO1.05_3_2
4.MO1 Estelle 1442.671 4.65000000000009 4.MO1.01 1 2 5 1_2_5 4.MO1.01_2_5
4.MO1 Estelle 1449.474 9.74800000000005 4.MO1.02 2 2 4 2_2_4 4.MO1.02_2_4
4.MO1 Estelle 1459.223 5.5 4.MO1.02 2 2 1 2_2_1 4.MO1.02_2_1
4.MO1 Estelle 1464.724 4.90100000000007 4.MO1.02 2 2 2 2_2_2 4.MO1.02_2_2
4.MO1 Estelle 1469.626 6.24900000000002 4.MO1.02 2 1 11 2_1_11 4.MO1.02_1_11
4.MO1 Estelle 1475.876 5.65099999999984 4.MO1.02 2 1 9 2_1_9 4.MO1.02_1_9
4.MO1 Estelle 1481.528 0.65099999999984 4.MO1.02 2 1 5 2_1_5 4.MO1.02_1_5
4.MO1 Estelle 1484.831 7 4.MO1.02 2 1 1 2_1_1 4.MO1.02_1_1
4.MO1 Estelle 1491.832 9.65200000000004 4.MO1.02 2 1 NR 2_1_NR 4.MO1.02_1_NR
4.MO1 Estelle 1501.485 1.49700000000007 4.MO1.02 2 1 NR 2_1_NR 4.MO1.02_1_NR
4.MO1 Estelle 1504.135 4.20299999999997 4.MO1.01 1 2 1 1_2_1 4.MO1.01_2_1
4.MO1 Estelle 1508.339 1.70399999999995 4.MO1.01 1 3 1 1_3_1 4.MO1.01_3_1
4.MO1 Estelle 1513.293 5.00099999999998 4.MO1.04 4 1 5 4_1_5 4.MO1.04_1_5
4.MO1 Estelle 1518.295 11.9000000000001 4.MO1.04 4 1 3 4_1_3 4.MO1.04_1_3
4.MO1 Estelle 1530.196 2.25199999999995 4.MO1.04 4 1 1 4_1_1 4.MO1.04_1_1
4.MO1 Estelle 1532.449 1.99800000000005 4.MO1.04 4 1 2 4_1_2 4.MO1.04_1_2
4.MO1 Estelle 1536.101 2.65200000000004 4.MO1.03 3 2 2 3_2_2 4.MO1.03_2_2
4.MO1 Estelle 1543.156 5.65100000000007 4.MO1.06 6 2 NR 6_2_NR 4.MO1.06_2_NR
4.MO1 Estelle 1550.206 9.904 4.MO1.09 9 1 1 9_1_1 4.MO1.09_1_1
4.MO1 Estelle 1562.012 9.90200000000004 4.MO1.08 8 2 1 8_2_1 4.MO1.08_2_1
4.MO1 Estelle 1576.567 11.4969999999998 4.MO1.09 9 3 3 9_3_3 4.MO1.09_3_3
4.MO1 Estelle 1588.716 8 4.MO1.09 9 3 1 9_3_1 4.MO1.09_3_1
4.MO1 Estelle 1603.12 4.49800000000005 4.MO1.04 4 2 4 4_2_4 4.MO1.04_2_4
4.MO1 Estelle 1611.021 4.15300000000002 4.MO1.10 10 2 1 10_2_1 4.MO1.10_2_1
4.MO1 Estelle 1616.827 3.15099999999984 4.MO1.03 3 2 2 3_2_2 4.MO1.03_2_2
4.MO1 Estelle 1620.38 9.90100000000007 4.MO1.02 2 1 12 2_1_12 4.MO1.02_1_12
4.MO1 Estelle 1630.282 1.40100000000007 4.MO1.02 2 1 2 2_1_2 4.MO1.02_1_2
4.MO1 Estelle 1632.837 2 4.MO1.02 2 1 NR 2_1_NR 4.MO1.02_1_NR
4.MO1 Estelle 1636.487 4 4.MO1.07 7 2 1 7_2_1 4.MO1.07_2_1
4.MO1 Estelle 1643.639 11.25 4.MO1.10 10 3 1 10_3_1 4.MO1.10_3_1
4.MO1 Estelle 1654.89 6.90000000000009 4.MO1.10 10 3 NR 10_3_NR 4.MO1.10_3_NR
4.MO1 Estelle 1661.791 4.40100000000007 4.MO1.10 10 1 3 10_1_3 4.MO1.10_1_3
4.MO1 Estelle 1671.096 13.7469999999998 4.MO1.09 9 3 2 9_3_2 4.MO1.09_3_2
4.MO1 Estelle 1684.844 1.40200000000004 4.MO1.09 9 3 NR 9_3_NR 4.MO1.09_3_NR
4.MO1 Estelle 1689.496 7.40000000000009 4.MO1.10 10 1 4 10_1_4 4.MO1.10_1_4
4.MO1 Estelle 1696.897 2.65300000000002 4.MO1.10 10 1 3 10_1_3 4.MO1.10_1_3
4.MO1 Estelle 1700.051 0.497000000000071 4.MO1.10 10 1 2 10_1_2 4.MO1.10_1_2
4.MO1 Estelle 1700.549 2.9079999999999 4.MO1.10 10 1 1 10_1_1 4.MO1.10_1_1
4.MO1 Estelle 1704.612 10.748 4.MO1.10 10 3 3 10_3_3 4.MO1.10_3_3
4.MO1 Estelle 1720.262 9.15100000000007 4.MO1.04 4 3 4 4_3_4 4.MO1.04_3_4
4.MO1 Estelle 1729.414 2.65199999999982 4.MO1.04 4 4 NR 4_4_NR 4.MO1.04_4_NR
4.MO1 Estelle 1732.067 5.14999999999986 4.MO1.04 4 3 4 4_3_4 4.MO1.04_3_4
4.MO1 Estelle 1737.218 12.498 4.MO1.04 4 3 1 4_3_1 4.MO1.04_3_1
4.MO1 Estelle 1749.717 1.40100000000007 4.MO1.04 4 3 NR 4_3_NR 4.MO1.04_3_NR
4.MO1 Estelle 1751.119 3.40100000000007 4.MO1.04 4 2 2 4_2_2 4.MO1.04_2_2
4.MO1 Estelle 1755.76 2.16099999999983 4.MO1.04 4 1 NR 4_1_NR 4.MO1.04_1_NR
4.MO1 Estelle 1760.073 3.99900000000002 4.MO1.07 7 3 2 7_3_2 4.MO1.07_3_2
4.MO1 Estelle 1764.073 4.25 4.MO1.07 7 3 1 7_3_1 4.MO1.07_3_1
4.MO1 Estelle 1768.724 3.65100000000007 4.MO1.07 7 1 6 7_1_6 4.MO1.07_1_6
4.MO1 Estelle 1772.376 2.40200000000004 4.MO1.07 7 1 3 7_1_3 4.MO1.07_1_3
4.MO1 Estelle 1774.779 0.99799999999982 4.MO1.07 7 1 1 7_1_1 4.MO1.07_1_1
4.MO1 Estelle 1780.68 4.24800000000005 4.MO1.09 9 3 1 9_3_1 4.MO1.09_3_1
4.MO1 Estelle 1785.583 3.49900000000002 4.MO1.08 8 2 NR 8_2_NR 4.MO1.08_2_NR
4.MO1 Estelle 1789.083 2.74900000000002 4.MO1.08 8 2 2 8_2_2 4.MO1.08_2_2
4.MO1 Estelle 1791.833 5.49800000000005 4.MO1.08 8 2 1 8_2_1 4.MO1.08_2_1
4.MO1 Estelle 1799.233 4.90499999999997 4.MO1.06 6 2 NR 6_2_NR 4.MO1.06_2_NR
4.MO1 Estelle 1806.041 3.14999999999986 4.MO1.10 10 3 1 10_3_1 4.MO1.10_3_1
4.MO1 Estelle 1810.692 1.80399999999986 4.MO1.05 5 1 2 5_1_2 4.MO1.05_1_2
4.MO1 Estelle 1816.899 12.1490000000001 4.MO1.02 2 2 5 2_2_5 4.MO1.02_2_5
4.MO1 Estelle 1829.049 0.750999999999976 4.MO1.02 2 2 3 2_2_3 4.MO1.02_2_3
4.MO1 Estelle 1829.801 1.24800000000005 4.MO1.02 2 2 4 2_2_4 4.MO1.02_2_4
4.MO1 Estelle 1831.05 0.999000000000024 4.MO1.02 2 2 3 2_2_3 4.MO1.02_2_3
4.MO1 Estelle 1832.05 1.74800000000005 4.MO1.02 2 2 4 2_2_4 4.MO1.02_2_4
4.MO1 Estelle 1833.799 1.49900000000002 4.MO1.02 2 2 3 2_2_3 4.MO1.02_2_3
4.MO1 Estelle 1835.299 3.99900000000002 4.MO1.02 2 2 4 2_2_4 4.MO1.02_2_4
4.MO1 Estelle 1839.299 0.75 4.MO1.02 2 2 3 2_2_3 4.MO1.02_2_3
4.MO1 Estelle 1840.05 0.999000000000024 4.MO1.02 2 2 4 2_2_4 4.MO1.02_2_4
4.MO1 Estelle 1841.05 5.90100000000007 4.MO1.02 2 2 1 2_2_1 4.MO1.02_2_1
4.MO1 Estelle 1846.952 3.65199999999982 4.MO1.02 2 2 NR 2_2_NR 4.MO1.02_2_NR
4.MO1 Estelle 1852.756 3.25099999999998 4.MO1.02 2 1 9 2_1_9 4.MO1.02_1_9
4.MO1 Estelle 1856.008 1.49700000000007 4.MO1.02 2 1 7 2_1_7 4.MO1.02_1_7
4.MO1 Estelle 1857.506 1.75099999999998 4.MO1.02 2 1 9 2_1_9 4.MO1.02_1_9
4.MO1 Estelle 1859.258 1.49700000000007 4.MO1.02 2 1 7 2_1_7 4.MO1.02_1_7
4.MO1 Estelle 1860.756 1.25099999999998 4.MO1.02 2 1 8 2_1_8 4.MO1.02_1_8
4.MO1 Estelle 1862.008 1.74700000000007 4.MO1.02 2 1 9 2_1_9 4.MO1.02_1_9
4.MO1 Estelle 1863.756 2.5 4.MO1.02 2 1 7 2_1_7 4.MO1.02_1_7
4.MO1 Estelle 1866.257 0.999000000000024 4.MO1.02 2 1 9 2_1_9 4.MO1.02_1_9
4.MO1 Estelle 1867.257 0.901000000000067 4.MO1.02 2 1 8 2_1_8 4.MO1.02_1_8
4.MO1 Estelle 1868.159 1 4.MO1.02 2 1 5 2_1_5 4.MO1.02_1_5
4.MO1 Estelle 1869.16 1.24900000000002 4.MO1.02 2 1 6 2_1_6 4.MO1.02_1_6
4.MO1 Estelle 1870.41 1.49700000000007 4.MO1.02 2 1 5 2_1_5 4.MO1.02_1_5
4.MO1 Estelle 1871.908 1.50099999999998 4.MO1.02 2 1 6 2_1_6 4.MO1.02_1_6
4.MO1 Estelle 1873.41 1.74900000000002 4.MO1.02 2 1 7 2_1_7 4.MO1.02_1_7
4.MO1 Estelle 1875.16 1.74700000000007 4.MO1.02 2 1 6 2_1_6 4.MO1.02_1_6
4.MO1 Estelle 1876.908 1.40100000000007 4.MO1.02 2 1 11 2_1_11 4.MO1.02_1_11
4.MO1 Estelle 1879.56 2.49800000000005 4.MO1.03 3 1 1 3_1_1 4.MO1.03_1_1
4.MO2 Estelle 1318.057 19.1509999999998 4.MO2.05 5 1 6 5_1_6 4.MO2.05_1_6
4.MO2 Estelle 1337.209 5.49900000000002 4.MO2.05 5 1 7 5_1_7 4.MO2.05_1_7
4.MO2 Estelle 1342.709 7.90200000000004 4.MO2.05 5 1 6 5_1_6 4.MO2.05_1_6
4.MO2 Estelle 1350.612 12.4000000000001 4.MO2.05 5 1 1 5_1_1 4.MO2.05_1_1
4.MO2 Estelle 1363.013 7.75 4.MO2.05 5 1 7 5_1_7 4.MO2.05_1_7
4.MO2 Estelle 1370.764 2.99800000000005 4.MO2.05 5 1 6 5_1_6 4.MO2.05_1_6
4.MO2 Estelle 1373.763 3.75 4.MO2.05 5 1 3 5_1_3 4.MO2.05_1_3
4.MO2 Estelle 1377.514 88.903 4.MO2.05 5 1 6 5_1_6 4.MO2.05_1_6
4.MO2 Estelle 1466.418 68.9000000000001 4.MO2.05 5 1 3 5_1_3 4.MO2.05_1_3
4.MO2 Estelle 1535.319 3.40200000000004 4.MO2.05 5 1 6 5_1_6 4.MO2.05_1_6
4.MO2 Estelle 1538.722 26.8999999999999 4.MO2.05 5 1 3 5_1_3 4.MO2.05_1_3
4.MO2 Estelle 1565.623 66.1529999999998 4.MO2.05 5 1 4 5_1_4 4.MO2.05_1_4
4.MO2 Estelle 1631.777 79.0119999999999 4.MO2.05 5 1 3 5_1_3 4.MO2.05_1_3
4.MO2 Estelle 1710.79 50.403 4.MO2.05 5 1 6 5_1_6 4.MO2.05_1_6
4.MO2 Estelle 1772.096 38.249 4.MO2.05 5 1 6 5_1_6 4.MO2.05_1_6
4.MO2 Mathilde 57.699 5.249 4.MO2.10 10 1 1 10_1_1 4.MO2.10_1_1
4.MO2 Mathilde 64.099 3.499 4.MO2.05 5 1 2 5_1_2 4.MO2.05_1_2
4.MO2 Mathilde 73.249 3.649 4.MO2.10 10 1 1 10_1_1 4.MO2.10_1_1
4.MO2 Mathilde 76.899 0.899000000000001 4.MO2.10 10 1 3 10_1_3 4.MO2.10_1_3
4.MO2 Mathilde 77.799 0.248999999999995 4.MO2.10 10 1 1 10_1_1 4.MO2.10_1_1
4.MO2 Mathilde 86.799 4.149 4.MO2.08 8 1 2 8_1_2 4.MO2.08_1_2
4.MO2 Mathilde 90.949 0.748999999999995 4.MO2.08 8 1 1 8_1_1 4.MO2.08_1_1
4.MO2 Mathilde 91.699 1.65000000000001 4.MO2.08 8 1 NR 8_1_NR 4.MO2.08_1_NR
4.MO2 Mathilde 94.5 4.999 4.MO2.09 9 1 2 9_1_2 4.MO2.09_1_2
4.MO2 Mathilde 99.5 4.249 4.MO2.09 9 1 NR 9_1_NR 4.MO2.09_1_NR
4.MO2 Mathilde 103.75 18.899 4.MO2.09 9 1 3 9_1_3 4.MO2.09_1_3
4.MO2 Mathilde 122.65 26.649 4.MO2.09 9 1 4 9_1_4 4.MO2.09_1_4
4.MO2 Mathilde 149.3 20.499 4.MO2.09 9 1 2 9_1_2 4.MO2.09_1_2
4.MO2 Mathilde 169.8 4.24900000000002 4.MO2.09 9 1 4 9_1_4 4.MO2.09_1_4
4.MO2 Mathilde 174.05 4.899 4.MO2.09 9 1 2 9_1_2 4.MO2.09_1_2
4.MO2 Mathilde 178.95 7.99899999999997 4.MO2.09 9 1 NR 9_1_NR 4.MO2.09_1_NR
4.MO2 Mathilde 186.95 0.998999999999967 4.MO2.09 9 1 5 9_1_5 4.MO2.09_1_5
4.MO2 Mathilde 187.95 6.399 4.MO2.09 9 1 2 9_1_2 4.MO2.09_1_2
