offspring_id known_id candidate_id
4.FA1.01_H2_R1_01 4.FA1.01 4.FA1.01
4.FA1.01_H2_R1_02 4.FA1.01 4.FA1.01
4.FA1.01_H2_R1_03 4.FA1.01 4.FA1.01
4.FA1.01_H2_R1_04 4.FA1.01 4.FA1.01
4.FA1.02_H1_R1_03 4.FA1.02 4.FA1.02
4.FA1.02_H1_R3_01 4.FA1.02 4.FA1.02
4.FA1.02_H1_R4_01 4.FA1.02 4.FA1.04
4.FA1.02_H1_R4_02 4.FA1.02 4.FA1.04
4.FA1.02_H1_R4_03 4.FA1.02 4.FA1.04
4.FA1.02_H1_R4_04 4.FA1.02 4.FA1.04
4.FA1.02_H1_R4_05 4.FA1.02 4.FA1.04
4.FA1.02_H1_R4_06 4.FA1.02 4.FA1.04
4.FA1.03_H2_R1_02 4.FA1.03 4.FA1.06
4.FA1.04_H1_R1_01 4.FA1.04 4.FA1.04
4.FA1.04_H1_R1_02 4.FA1.04 4.FA1.04
4.FA1.04_H1_R2_01 4.FA1.04 4.FA1.04
4.FA1.04_H1_R3_01 4.FA1.04 4.FA1.04
4.FA1.04_H1_R3_02 4.FA1.04 4.FA1.04
4.FA1.04_H1_R4_01 4.FA1.04 4.FA1.06
4.FA1.04_H1_R4_03 4.FA1.04 4.FA1.06
4.FA1.04_H1_R4_04 4.FA1.04 4.FA1.06
4.FA1.04_H1_R6_01 4.FA1.04 4.FA1.04
4.FA1.04_H1_R7_01 4.FA1.04 4.FA1.04
4.FA1.04_H2_R1_01 4.FA1.04 4.FA1.04
4.FA1.04_H2_R1_02 4.FA1.04 4.FA1.04
4.FA1.04_H2_R1_03 4.FA1.04 4.FA1.04
4.FA1.04_H2_R1_04 4.FA1.04 4.FA1.04
4.FA1.05_H1_R1_01 4.FA1.05 4.FA1.07
4.FA1.05_H1_R1_02 4.FA1.05 4.FA1.10
4.FA1.05_H1_R1_03 4.FA1.05 4.FA1.10
4.FA1.05_H1_R1_04 4.FA1.05 4.FA1.07
4.FA1.05_H1_R1_05 4.FA1.05 4.FA1.10
4.FA1.05_H1_R1_06 4.FA1.05 4.FA1.07
4.FA1.05_H1_R1_07 4.FA1.05 4.FA1.10
4.FA1.05_H1_R1_08 4.FA1.05 4.FA1.01
4.FA1.05_H1_R3_01 4.FA1.05 4.FA1.10
4.FA1.05_H1_R3_02 4.FA1.05 4.FA1.07
4.FA1.05_H1_R5_01 4.FA1.05 4.FA1.01
4.FA1.05_H1_R5_02 4.FA1.05 4.FA1.10
4.FA1.05_H1_R5_03 4.FA1.05 4.FA1.01
4.FA1.05_H1_R5_04 4.FA1.05 4.FA1.10
4.FA1.05_H1_R5_05 4.FA1.05 4.FA1.01
4.FA1.05_H1_R5_06 4.FA1.05 4.FA1.10
4.FA1.05_H1_R5_07 4.FA1.05 4.FA1.07
4.FA1.05_H1_R5_08 4.FA1.05 4.FA1.01
4.FA1.05_H2_R1_01 4.FA1.05 4.FA1.07
4.FA1.05_H2_R1_03 4.FA1.05 4.FA1.01
4.FA1.05_H2_R1_04 4.FA1.05 4.FA1.07
4.FA1.05_H2_R2_01 4.FA1.05 4.FA1.10
4.FA1.05_H2_R2_02 4.FA1.05 4.FA1.01
4.FA1.05_H2_R2_03 4.FA1.05 4.FA1.01
4.FA1.05_H2_R2_04 4.FA1.05 4.FA1.10
4.FA1.06_H2_R2_01 4.FA1.06 4.FA1.06
4.FA1.06_H2_R4_03 4.FA1.06 4.FA1.06
4.FA1.06_H3_R1_01 4.FA1.06 4.FA1.08
4.FA1.06_H3_R1_02 4.FA1.06 4.FA1.08
4.FA1.06_H3_R2_01 4.FA1.06 4.FA1.10
4.FA1.07_H1_R2_02 4.FA1.07 4.FA1.04
4.FA1.07_H1_R2_03 4.FA1.07 4.FA1.05
4.FA1.07_H1_R2_04 4.FA1.07 4.FA1.05
4.FA1.07_H1_R2_05 4.FA1.07 4.FA1.04
4.FA1.07_H1_R2_06 4.FA1.07 4.FA1.04
4.FA1.07_H1_R4_01 4.FA1.07 4.FA1.04
4.FA1.07_H1_R4_02 4.FA1.07 4.FA1.04
4.FA1.07_H2_R1_01 4.FA1.07 4.FA1.07
4.FA1.08_H1_R2_01 4.FA1.08 4.FA1.10
4.FA1.08_H1_R5_01 4.FA1.08 4.FA1.10
4.FA1.08_H1_R5_02 4.FA1.08 4.FA1.10
4.FA1.08_H1_R5_03 4.FA1.08 4.FA1.10
4.FA1.08_H1_R5_05 4.FA1.08 4.FA1.10
4.FA1.08_H1_R5_06 4.FA1.08 4.FA1.10
4.FA1.08_H1_R5_07 4.FA1.08 4.FA1.10
4.FA1.09_H1_R1_01 4.FA1.09 4.FA1.09
4.FA1.09_H1_R4_01 4.FA1.09 4.FA1.05
4.FA1.09_H1_R4_02 4.FA1.09 4.FA1.05
4.FA1.09_H1_R4_03 4.FA1.09 4.FA1.05
4.FA1.09_H1_R4_04 4.FA1.09 4.FA1.05
4.FA1.09_H2_R3_01 4.FA1.09 4.FA1.09
4.FA1.09_H2_R3_02 4.FA1.09 4.FA1.09
4.FA1.09_H2_R3_03 4.FA1.09 4.FA1.09
4.FA1.09_H2_R3_04 4.FA1.09 4.FA1.09
4.FA1.10_H1_R1_01 4.FA1.10 4.FA1.01
4.FA1.10_H1_R1_02 4.FA1.10 4.FA1.01
4.FA1.10_H1_R6_01 4.FA1.10 4.FA1.01
4.MO2.08_H1_R3_02 4.MO2.08 4.MO2.07
4.MO2.09_H1_R1_01 4.MO2.09 4.MO2.08
4.MO2.09_H1_R1_02 4.MO2.09 4.MO2.10
4.MO2.09_H1_R1_03 4.MO2.09 4.MO2.08
4.MO2.09_H1_R1_04 4.MO2.09 4.MO2.08
4.MO2.09_H1_R1_05 4.MO2.09 4.MO2.08
4.MO2.09_H1_R1_06 4.MO2.09 4.MO2.10
4.MO2.09_H1_R1_07 4.MO2.09 4.MO2.08
4.MO2.09_H1_R1_08 4.MO2.09 4.MO2.10
4.MO2.09_H1_R1_09 4.MO2.09 4.MO2.10
4.MO2.09_H1_R1_10 4.MO2.09 4.MO2.08
4.MO2.09_H1_R1_11 4.MO2.09 4.MO2.08
4.MO2.09_H1_R1_12 4.MO2.09 4.MO2.08
4.MO2.09_H1_R1_13 4.MO2.09 4.MO2.08
4.MO2.09_H1_R1_14 4.MO2.09 4.MO2.08
4.MO2.09_H1_R1_15 4.MO2.09 4.MO2.10
4.MO2.09_H1_R1_16 4.MO2.09 4.MO2.08
4.MO2.09_H1_R1_17 4.MO2.09 4.MO2.08
4.MO2.09_H1_R1_18 4.MO2.09 4.MO2.08
4.MO2.09_H1_R2_02 4.MO2.09 4.MO2.08
4.MO2.09_H2_R1_01 4.MO2.09 4.MO2.10
4.MO2.09_H2_R1_02 4.MO2.09 4.MO2.06
4.MO2.09_H2_R1_03 4.MO2.09 4.MO2.10
4.MO2.10_H1_R2_01 4.MO2.10 4.MO2.03
4.MO2.10_H1_R2_02 4.MO2.10 4.MO2.03
4.MO2.10_H1_R2_03 4.MO2.10 4.MO2.03
4.MO2.10_H1_R2_04 4.MO2.10 4.MO2.03
4.MO2.10_H1_R2_06 4.MO2.10 4.MO2.03
4.MO2.10_H1_R2_07 4.MO2.10 4.MO2.03
4.MO2.10_H1_R3_01 4.MO2.10 4.MO2.05
4.MO2.10_H1_R3_02 4.MO2.10 4.MO2.02
4.MO2.10_H1_R3_03 4.MO2.10 4.MO2.03
4.MO2.10_H3_R2_01 4.MO2.10 4.MO2.03
4.MO2.10_H3_R2_02 4.MO2.10 4.MO2.05
4.MO2.10_H3_R2_03 4.MO2.10 4.MO2.06
4.MO2.08_H1_R3_01 4.MO2.08 4.MO2.06
4.MO2.08_H1_R2_13 4.MO2.08 4.MO2.04
4.MO2.08_H1_R2_11 4.MO2.08 4.MO2.08
4.MO2.08_H1_R2_12 4.MO2.08 4.MO2.07
4.MO2.01_H1_R1_01 4.MO2.01 4.MO2.09
4.MO2.01_H1_R1_02 4.MO2.01 4.MO2.01
4.MO2.01_H1_R1_03 4.MO2.01 4.MO2.01
4.MO2.01_H1_R1_04 4.MO2.01 4.MO2.02
4.MO2.01_H1_R2_01 4.MO2.01 4.MO2.01
4.MO2.01_H1_R4_01 4.MO2.01 4.MO2.01
4.MO2.01_H2_R2_01 4.MO2.01 4.MO2.01
4.MO2.01_H2_R2_02 4.MO2.01 4.MO2.01
4.MO2.01_H2_R4_01 4.MO2.01 4.MO2.01
4.MO2.02_H1_R1_01 4.MO2.02 4.MO2.07
4.MO2.02_H2_R1_01 4.MO2.02 4.MO2.06
4.MO2.02_H2_R1_02 4.MO2.02 4.MO2.09
4.MO2.03_H1_R1_01 4.MO2.03 4.MO2.05
4.MO2.03_H1_R1_03 4.MO2.03 4.MO2.05
4.MO2.03_H1_R2_03 4.MO2.03 4.MO2.10
4.MO2.03_H1_R3_01 4.MO2.03 4.MO2.10
4.MO2.03_H1_R3_02 4.MO2.03 4.MO2.10
4.MO2.03_H1_R3_03 4.MO2.03 4.MO2.05
4.MO2.03_H2_R1_01 4.MO2.03 4.MO2.10
4.MO2.04_H1_R1_01 4.MO2.04 4.MO2.10
4.MO2.04_H1_R1_02 4.MO2.04 4.MO2.06
4.MO2.04_H1_R1_03 4.MO2.04 4.MO2.07
4.MO2.04_H1_R1_04 4.MO2.04 4.MO2.07
4.MO2.04_H1_R1_05 4.MO2.04 4.MO2.06
4.MO2.04_H1_R1_06 4.MO2.04 4.MO2.06
4.MO2.04_H1_R2_01 4.MO2.04 4.MO2.05
4.MO2.04_H1_R2_02 4.MO2.04 4.MO2.05
4.MO2.05_H1_R1_01 4.MO2.05 4.MO2.08
4.MO2.05_H1_R4_01 4.MO2.05 4.MO2.10
4.MO2.05_H1_R4_02 4.MO2.05 4.MO2.10
4.MO2.05_H1_R4_04 4.MO2.05 4.MO2.06
4.MO2.05_H1_R4_05 4.MO2.05 4.MO2.10
4.MO2.05_H1_R4_06 4.MO2.05 4.MO2.07
4.MO2.05_H1_R4_07 4.MO2.05 4.MO2.10
4.MO2.05_H1_R4_08 4.MO2.05 4.MO2.10
4.MO2.05_H1_R4_09 4.MO2.05 4.MO2.10
4.MO2.06_H1_R3_01 4.MO2.06 4.MO2.10
4.MO2.06_H1_R5_01 4.MO2.06 4.MO2.06
4.MO2.06_H1_R9_01 4.MO2.06 4.MO2.06
4.MO2.06_H2_R1_01 4.MO2.06 4.MO2.08
4.MO2.06_H2_R1_02 4.MO2.06 4.MO2.08
4.MO2.07_H1_R2_01 4.MO2.07 4.MO2.02
4.MO2.07_H1_R3_01 4.MO2.07 4.MO2.08
4.MO2.07_H1_R3_02 4.MO2.07 4.MO2.10
4.MO2.07_H1_R3_03 4.MO2.07 4.MO2.10
4.MO2.07_H1_R3_04 4.MO2.07 4.MO2.05
4.MO2.08_H1_R2_02 4.MO2.08 4.MO2.07
4.MO2.08_H1_R2_03 4.MO2.08 4.MO2.06
4.MO2.08_H1_R2_04 4.MO2.08 4.MO2.07
4.MO2.08_H1_R2_05 4.MO2.08 4.MO2.07
4.MO2.08_H1_R2_06 4.MO2.08 4.MO2.08
4.MO2.08_H1_R2_07 4.MO2.08 4.MO2.07
4.MO2.08_H1_R2_08 4.MO2.08 4.MO2.07
4.MO2.08_H1_R2_09 4.MO2.08 4.MO2.04
4.MO2.08_H1_R2_10 4.MO2.08 4.MO2.04
4.FA2.02_H2_R2_03 4.FA2.02 4.FA2.07
4.FA2.02_H2_R2_06 4.FA2.02 4.FA2.03
4.FA2.02_H2_R2_04 4.FA2.02 4.FA2.03
4.FA2.02_H2_R2_02 4.FA2.02 4.FA2.07
4.FA2.02_H2_R2_05 4.FA2.02 4.FA2.03
4.FA2.03_H1_R2_05 4.FA2.03 4.FA2.09
4.FA2.03_H1_R2_01 4.FA2.03 4.FA2.04
4.FA2.03_H1_R1_01 4.FA2.03 4.FA2.04
4.FA2.03_H1_R2_03 4.FA2.03 4.FA2.09
4.FA2.03_H1_R1_03 4.FA2.03 4.FA2.04
4.FA2.03_H1_R1_02 4.FA2.03 4.FA2.04
4.FA2.03_H1_R2_04 4.FA2.03 4.FA2.09
4.FA2.03_H1_R2_02 4.FA2.03 4.FA2.09
4.FA2.06_H2_R1_12 4.FA2.06 4.FA2.06
4.FA2.06_H1_R3_02 4.FA2.06 4.FA2.06
4.FA2.06_H2_R1_01 4.FA2.06 4.FA2.06
4.FA2.06_H2_R1_13 4.FA2.06 4.FA2.06
4.FA2.06_H2_R1_11 4.FA2.06 4.FA2.06
4.FA2.06_H2_R1_18 4.FA2.06 4.FA2.06
4.FA2.06_H1_R3_01 4.FA2.06 4.FA2.06
4.FA2.06_H2_R1_10 4.FA2.06 4.FA2.06
4.FA2.06_H2_R1_17 4.FA2.06 4.FA2.06
4.FA2.06_H2_R1_14 4.FA2.06 4.FA2.06
4.FA2.07_H2_R2_01 4.FA2.07 4.FA2.03
4.FA2.07_H2_R1_01 4.FA2.07 4.FA2.07
1.MO2.02_H2_R2_02 1.MO2.02 1.MO2.03
1.MO2.02_H2_R1_01 1.MO2.02 1.MO2.08
1.MO2.04_H1_R1_03 1.MO2.04 1.MO2.09
1.MO2.04_H1_R2_01 1.MO2.04 1.MO2.09
1.MO2.04_H1_R1_02 1.MO2.04 1.MO2.03
1.MO2.04_H2_R1_03 1.MO2.04 1.MO2.04
1.MO2.04_H2_R1_02 1.MO2.04 1.MO2.04
1.MO2.04_H1_R1_01 1.MO2.04 1.MO2.09
1.MO2.04_H1_R1_04 1.MO2.04 1.MO2.09
1.MO2.04_H1_R2_02 1.MO2.04 1.MO2.09
1.MO2.05_H1_R1_01 1.MO2.05 1.MO2.05
1.MO2.06_H2_R5_02 1.MO2.06 1.MO2.06
1.MO2.06_H2_R2_06 1.MO2.06 1.MO2.06
1.MO2.06_H2_R1_07 1.MO2.06 1.MO2.06
1.MO2.06_H1_R2_10 1.MO2.06 1.MO2.06
1.MO2.06_H1_R2_05 1.MO2.06 1.MO2.06
1.MO2.06_H1_R1_01 1.MO2.06 1.MO2.06
1.MO2.06_H2_R3_11 1.MO2.06 1.MO2.06
1.MO2.06_H2_R2_07 1.MO2.06 1.MO2.06
1.MO2.06_H2_R1_02 1.MO2.06 1.MO2.06
1.MO2.06_H1_R2_08 1.MO2.06 1.MO2.06
1.MO2.07_H2_R1_07 1.MO2.07 1.MO2.02
1.MO2.07_H1_R2_06 1.MO2.07 1.MO2.06
1.MO2.07_H1_R2_05 1.MO2.07 1.MO2.06
1.MO2.07_H3_R1_04 1.MO2.07 1.MO2.06
1.MO2.07_H3_R1_05 1.MO2.07 1.MO2.06
1.MO2.07_H1_R5_03 1.MO2.07 1.MO2.07
1.MO2.07_H2_R2_04 1.MO2.07 1.MO2.08
1.MO2.07_H2_R2_09 1.MO2.07 1.MO2.02
1.MO2.07_H1_R1_07 1.MO2.07 1.MO2.06
1.MO2.07_H3_R1_03 1.MO2.07 1.MO2.06
1.MO2.08_H1_R1_02 1.MO2.08 1.MO2.08
1.MO2.08_H1_R2_08 1.MO2.08 1.MO2.08
1.MO2.08_H1_R1_10 1.MO2.08 1.MO2.08
1.MO2.08_H1_R4_07 1.MO2.08 1.MO2.08
1.MO2.08_H2_R2_06 1.MO2.08 1.MO2.07
1.MO2.08_H1_R1_06 1.MO2.08 1.MO2.07
1.MO2.08_H1_R2_13 1.MO2.08 1.MO2.08
1.MO2.08_H2_R2_05 1.MO2.08 1.MO2.08
1.MO2.08_H1_R4_01 1.MO2.08 1.MO2.06
1.MO2.08_H2_R2_07 1.MO2.08 1.MO2.08
1.MO2.09_H2_R1_01 1.MO2.09 1.MO2.09
1.MO2.09_H1_R2_02 1.MO2.09 1.MO2.08
1.MO2.09_H1_R2_01 1.MO2.09 1.MO2.08
1.MO2.09_H2_R1_02 1.MO2.09 1.MO2.09
1.MO2.09_H2_R1_03 1.MO2.09 1.MO2.09
1.MO2.10_H1_R5_01 1.MO2.10 1.MO2.10
1.MO2.08_H1_R4_08 1.MO2.08 1.MO2.08
1.MO2.07_H3_R1_09 1.MO2.07 1.MO2.06
1.MO2.08_H1_R4_13 1.MO2.08 1.MO2.08
1.MO2.06_H2_R2_24 1.MO2.06 1.MO2.06
1.MO2.07_H3_R1_02 1.MO2.07 1.MO2.06
1.MO2.06_H2_R2_20 1.MO2.06 1.MO2.06
1.MO2.07_H3_R1_07 1.MO2.07 1.MO2.06
1.MO2.08_H1_R4_14 1.MO2.08 1.MO2.08
1.MO2.08_H2_R2_16 1.MO2.08 1.MO2.08
1.MO2.06_H3_R2_01 1.MO2.06 1.MO2.06
1.MO2.06_H2_R3_01 1.MO2.06 1.MO2.06
1.MO2.08_H1_R2_06 1.MO2.08 1.MO2.07
1.MO2.06_H2_R3_03 1.MO2.06 1.MO2.06
1.MO2.06_H2_R2_19 1.MO2.06 1.MO2.06
1.MO2.07_H1_R5_05 1.MO2.07 1.MO2.02
1.MO2.08_H1_R2_09 1.MO2.08 1.MO2.07
1.MO2.08_H2_R2_01 1.MO2.08 1.MO2.08
1.MO2.07_H2_R2_03 1.MO2.07 1.MO2.02
1.MO2.08_H2_R2_10 1.MO2.08 1.MO2.08
1.MO2.06_H2_R2_09 1.MO2.06 1.MO2.06
1.MO2.07_H1_R2_14 1.MO2.07 1.MO2.06
1.MO2.08_H1_R4_06 1.MO2.08 1.MO2.08
1.MO2.08_H2_R2_14 1.MO2.08 1.MO2.08
1.MO2.06_H2_R2_11 1.MO2.06 1.MO2.06
3.MO1.01_H1_R1_06 3.MO1.01 3.MO1.01
3.MO1.01_H1_R1_12 3.MO1.01 3.MO1.01
3.MO1.01_H1_R1_10 3.MO1.01 3.MO1.01
3.MO1.01_H1_R2_03 3.MO1.01 3.MO1.01
3.MO1.01_H1_R1_05 3.MO1.01 3.MO1.01
3.MO1.01_H1_R1_03 3.MO1.01 3.MO1.01
3.MO1.01_H1_R2_13 3.MO1.01 3.MO1.01
3.MO1.01_H1_R2_12 3.MO1.01 3.MO1.01
3.MO1.01_H1_R2_09 3.MO1.01 3.MO1.01
3.MO1.01_H1_R1_02 3.MO1.01 3.MO1.01
3.MO1.02_H1_R2_01 3.MO1.02 3.MO1.02
3.MO1.02_H3_R2_01 3.MO1.02 3.MO1.02
3.MO1.02_H1_R2_02 3.MO1.02 3.MO1.02
3.MO1.03_H1_R1_06 3.MO1.03 3.MO1.08
3.MO1.03_H1_R1_10 3.MO1.03 3.MO1.01
3.MO1.03_H1_R1_07 3.MO1.03 3.MO1.01
3.MO1.03_H1_R1_03 3.MO1.03 3.MO1.01
3.MO1.03_H1_R1_02 3.MO1.03 3.MO1.01
3.MO1.03_H1_R1_08 3.MO1.03 3.MO1.08
3.MO1.03_H1_R1_01 3.MO1.03 3.MO1.08
3.MO1.03_H1_R1_09 3.MO1.03 3.MO1.08
3.MO1.03_H1_R1_05 3.MO1.03 3.MO1.08
3.MO1.04_H1_R1_04 3.MO1.04 3.MO1.04
3.MO1.04_H1_R1_05 3.MO1.04 3.MO1.09
3.MO1.04_H1_R1_03 3.MO1.04 3.MO1.09
3.MO1.04_H1_R1_02 3.MO1.04 3.MO1.09
3.MO1.04_H1_R1_06 3.MO1.04 3.MO1.09
3.MO1.05_H2_R1_20 3.MO1.05 3.MO1.05
3.MO1.05_H2_R3_12 3.MO1.05 3.MO1.05
3.MO1.05_H2_R2_01 3.MO1.05 3.MO1.05
3.MO1.05_H1_R2_14 3.MO1.05 3.MO1.05
3.MO1.05_H3_R3_03 3.MO1.05 3.MO1.03
3.MO1.05_H2_R1_08 3.MO1.05 3.MO1.08
3.MO1.05_H3_R3_07 3.MO1.05 3.MO1.05
3.MO1.05_H1_R1_02 3.MO1.05 3.MO1.05
3.MO1.05_H2_R4_05 3.MO1.05 3.MO1.08
3.MO1.05_H1_R4_10 3.MO1.05 3.MO1.05
3.MO1.07_H1_R1_10 3.MO1.07 3.MO1.09
3.MO1.07_H1_R1_14 3.MO1.07 3.MO1.04
3.MO1.07_H1_R1_16 3.MO1.07 3.MO1.04
3.MO1.07_H1_R2_04 3.MO1.07 3.MO1.01
3.MO1.07_H1_R2_13 3.MO1.07 3.MO1.08
3.MO1.07_H1_R2_12 3.MO1.07 3.MO1.04
3.MO1.07_H1_R1_01 3.MO1.07 3.MO1.04
3.MO1.07_H1_R2_03 3.MO1.07 3.MO1.06
3.MO1.07_H1_R1_15 3.MO1.07 3.MO1.08
3.MO1.07_H1_R1_08 3.MO1.07 3.MO1.07
3.MO1.08_H1_R2_16 3.MO1.08 3.MO1.09
3.MO1.08_H1_R1_18 3.MO1.08 3.MO1.05
3.MO1.08_H1_R1_14 3.MO1.08 3.MO1.04
3.MO1.08_H1_R3_10 3.MO1.08 3.MO1.08
3.MO1.08_H1_R1_09 3.MO1.08 3.MO1.04
3.MO1.08_H1_R1_05 3.MO1.08 3.MO1.05
3.MO1.08_H1_R1_07 3.MO1.08 3.MO1.07
3.MO1.08_H1_R2_11 3.MO1.08 3.MO1.09
3.MO1.08_H1_R2_04 3.MO1.08 3.MO1.08
3.MO1.08_H1_R4_12 3.MO1.08 3.MO1.04
3.MO1.09_H3_R2_12 3.MO1.09 3.MO1.09
3.MO1.09_H3_R1_28 3.MO1.09 3.MO1.09
3.MO1.09_H3_R1_25 3.MO1.09 3.MO1.09
3.MO1.09_H2_R5_06 3.MO1.09 3.MO1.09
3.MO1.09_H2_R1_17 3.MO1.09 3.MO1.04
3.MO1.09_H3_R1_02 3.MO1.09 3.MO1.09
3.MO1.09_H2_R3_04 3.MO1.09 3.MO1.09
3.MO1.09_H3_R1_06 3.MO1.09 3.MO1.09
3.MO1.09_H1_R1_12 3.MO1.09 3.MO1.09
3.MO1.09_H3_R1_09 3.MO1.09 3.MO1.09
3.MO1.09_H1_R3_01 3.MO1.09 3.MO1.09
3.MO1.07_H1_R2_18 3.MO1.07 3.MO1.09
3.MO1.08_H1_R3_16 3.MO1.08 3.MO1.08
3.MO1.05_H2_R1_09 3.MO1.05 3.MO1.05
3.MO1.07_H1_R1_17 3.MO1.07 3.MO1.04
3.MO1.09_H2_R4_02 3.MO1.09 3.MO1.09
3.MO1.09_H1_R1_06 3.MO1.09 3.MO1.09
3.MO1.09_H2_R1_08 3.MO1.09 3.MO1.09
3.MO1.07_H1_R1_07 3.MO1.07 3.MO1.08
3.MO1.05_H1_R2_18 3.MO1.05 3.MO1.05
3.MO1.05_H1_R2_05 3.MO1.05 3.MO1.05
3.MO1.05_H1_R1_19 3.MO1.05 3.MO1.05
3.MO1.05_H1_R5_01 3.MO1.05 3.MO1.05
3.MO1.09_H3_R1_12 3.MO1.09 3.MO1.09
3.MO1.05_H1_R4_04 3.MO1.05 3.MO1.08
3.MO1.09_H2_R5_17 3.MO1.09 3.MO1.09
3.MO1.08_H1_R3_14 3.MO1.08 3.MO1.05
3.MO1.09_H2_R3_03 3.MO1.09 3.MO1.09
3.MO1.09_H2_R1_06 3.MO1.09 3.MO1.09
3.MO1.09_H1_R1_05 3.MO1.09 3.MO1.09
3.MO1.05_H1_R4_06 3.MO1.05 3.MO1.08
3.MO1.01_H1_R1_04 3.MO1.01 3.MO1.01
3.MO1.07_H1_R2_06 3.MO1.07 3.MO1.10
3.MO1.09_H3_R2_10 3.MO1.09 3.MO1.09
3.MO1.09_H3_R2_03 3.MO1.09 3.MO1.09
3.MO1.09_H2_R2_02 3.MO1.09 3.MO1.09
3.MO1.05_H1_R2_12 3.MO1.05 3.MO1.05
3.MO1.09_H1_R3_14 3.MO1.09 3.MO1.09
3.MO1.09_H3_R1_17 3.MO1.09 3.MO1.09
3.MO1.09_H3_R1_04 3.MO1.09 3.MO1.09
3.MO1.09_H2_R3_13 3.MO1.09 3.MO1.09
3.MO1.09_H2_R1_12 3.MO1.09 3.MO1.09
3.MO1.05_H1_R2_06 3.MO1.05 3.MO1.05
3.MO1.09_H3_R1_08 3.MO1.09 3.MO1.07
3.MO1.09_H2_R2_06 3.MO1.09 3.MO1.09
3.MO1.05_H1_R1_14 3.MO1.05 3.MO1.05
3.MO1.09_H3_R1_05 3.MO1.09 3.MO1.09
3.MO1.08_H1_R4_16 3.MO1.08 3.MO1.08
3.MO1.09_H2_R1_10 3.MO1.09 3.MO1.09
3.MO1.09_H2_R5_05 3.MO1.09 3.MO1.09
3.MO1.09_H2_R3_05 3.MO1.09 3.MO1.09
3.MO1.07_H1_R2_09 3.MO1.07 3.MO1.08
3.MO1.09_H2_R1_24 3.MO1.09 3.MO1.09
3.MO1.09_H2_R5_02 3.MO1.09 3.MO1.09
3.MO1.07_H1_R3_05 3.MO1.07 3.MO1.01
3.MO1.09_H3_R1_10 3.MO1.09 3.MO1.09
3.MO1.05_H2_R1_18 3.MO1.05 3.MO1.04
3.MO1.09_H2_R2_15 3.MO1.09 3.MO1.09
3.MO1.05_H1_R2_20 3.MO1.05 3.MO1.05
3.MO1.09_H3_R1_18 3.MO1.09 3.MO1.09
3.MO1.05_H1_R1_16 3.MO1.05 3.MO1.05
3.MO1.08_H1_R4_10 3.MO1.08 3.MO1.08
3.MO1.09_H2_R5_01 3.MO1.09 3.MO1.09
3.MO1.09_H3_R2_15 3.MO1.09 3.MO1.09
3.MO1.08_H1_R1_19 3.MO1.08 3.MO1.04
3.MO1.08_H1_R3_08 3.MO1.08 3.MO1.08
3.MO1.08_H1_R1_08 3.MO1.08 3.MO1.08
3.MO1.01_H1_R2_11 3.MO1.01 3.MO1.01
3.MO1.05_H2_R3_11 3.MO1.05 3.MO1.05
3.MO1.08_H1_R2_07 3.MO1.08 3.MO1.08
3.MO1.05_H1_R2_09 3.MO1.05 3.MO1.05
3.MO1.08_H1_R1_15 3.MO1.08 3.MO1.08
3.MO1.05_H3_R3_02 3.MO1.05 3.MO1.08
3.MO1.09_H1_R1_16 3.MO1.09 3.MO1.09
3.MO1.08_H1_R3_01 3.MO1.08 3.MO1.04
3.MO1.05_H2_R1_15 3.MO1.05 3.MO1.05
3.MO1.07_H1_R2_19 3.MO1.07 3.MO1.01
3.MO1.09_H2_R3_01 3.MO1.09 3.MO1.09
3.MO1.09_H3_R2_11 3.MO1.09 3.MO1.09
3.MO1.09_H2_R5_16 3.MO1.09 3.MO1.09
3.MO1.05_H2_R1_05 3.MO1.05 3.MO1.04
3.MO1.09_H1_R1_09 3.MO1.09 3.MO1.09
3.MO1.09_H3_R2_18 3.MO1.09 3.MO1.09
3.MO1.09_H2_R1_13 3.MO1.09 3.MO1.09
3.MO1.09_H2_R1_21 3.MO1.09 3.MO1.09
3.MO1.09_H1_R3_12 3.MO1.09 3.MO1.09
3.MO1.08_H1_R4_15 3.MO1.08 3.MO1.08
3.MO1.09_H2_R3_12 3.MO1.09 3.MO1.09
3.MO1.08_H1_R1_11 3.MO1.08 3.MO1.08
3.MO1.05_H2_R4_02 3.MO1.05 3.MO1.08
3.MO1.05_H1_R3_06 3.MO1.05 3.MO1.05
1.MO1.01_H2_R3_run3_03 1.MO1.01 1.MO1.07
1.MO1.01_H2_R1_03 1.MO1.01 1.MO1.04
1.MO1.01_H2_R2_run3_02 1.MO1.01 1.MO1.07
1.MO1.01_H1_R5_run3_07 1.MO1.01 1.MO1.07
1.MO1.01_H2_R1_run3_02 1.MO1.01 1.MO1.08
1.MO1.01_H1_R6_01 1.MO1.01 1.MO1.04
1.MO1.01_H1_R6_run3_01 1.MO1.01 1.MO1.08
1.MO1.01_H2_R2_run3_08 1.MO1.01 1.MO1.07
1.MO1.01_H2_R3_05 1.MO1.01 1.MO1.07
1.MO1.01_H2_R1_04 1.MO1.01 1.MO1.03
1.MO1.02_H1_R1_12 1.MO1.02 1.MO1.02
1.MO1.02_H1_R5_01 1.MO1.02 1.MO1.02
1.MO1.02_H2_R3_01 1.MO1.02 1.MO1.03
1.MO1.02_H3_R2b_run3_06 1.MO1.02 1.MO1.06
