"session" "ID_full" "ID_full_part" "id_flow_part" "ID" "nb_visit" "nb_dist_vis" "dur_visit_sum" "dur_visit_mean" "dur_visit_med" "nb_poll_focal" "ID_part" "import_nb_visit_co1" "import_dur_visit_co1" "export_nb_visit_co1" "export_dur_visit_co1" "import_nb_visit_co2" "import_dur_visit_co2" "export_nb_visit_co2" "export_dur_visit_co2" "import_nb_visit_co3" "import_dur_visit_co3" "export_nb_visit_co3" "export_dur_visit_co3" "import_nb_visit_co4" "import_dur_visit_co4" "export_nb_visit_co4" "export_dur_visit_co4" "import_nb_visit_co5" "import_dur_visit_co5" "export_nb_visit_co5" "export_dur_visit_co5" "import_nb_visit_co6" "import_dur_visit_co6" "export_nb_visit_co6" "export_dur_visit_co6" "import_nb_visit_co7" "import_dur_visit_co7" "export_nb_visit_co7" "export_dur_visit_co7" "import_nb_visit_co8" "import_dur_visit_co8" "export_nb_visit_co8" "export_dur_visit_co8" "import_nb_visit_co9" "import_dur_visit_co9" "export_nb_visit_co9" "export_dur_visit_co9" "import_nb_visit_co10" "import_dur_visit_co10" "export_nb_visit_co10" "export_dur_visit_co10" "import_nb_visit_co11" "import_dur_visit_co11" "export_nb_visit_co11" "export_dur_visit_co11" "import_nb_visit_co12" "import_dur_visit_co12" "export_nb_visit_co12" "export_dur_visit_co12" "import_nb_visit_co13" "import_dur_visit_co13" "export_nb_visit_co13" "export_dur_visit_co13" "import_nb_visit_co14" "import_dur_visit_co14" "export_nb_visit_co14" "export_dur_visit_co14" "import_nb_visit_co15" "import_dur_visit_co15" "export_nb_visit_co15" "export_dur_visit_co15" "import_nb_visit_co16" "import_dur_visit_co16" "export_nb_visit_co16" "export_dur_visit_co16" "import_nb_visit_co17" "import_dur_visit_co17" "export_nb_visit_co17" "export_dur_visit_co17" "import_nb_visit_co18" "import_dur_visit_co18" "export_nb_visit_co18" "export_dur_visit_co18" "import_nb_visit_co19" "import_dur_visit_co19" "export_nb_visit_co19" "export_dur_visit_co19" "import_nb_visit_co20" "import_dur_visit_co20" "export_nb_visit_co20" "export_dur_visit_co20" "import_nb_visit_co30" "import_dur_visit_co30" "export_nb_visit_co30" "export_dur_visit_co30" "import_nb_visit_co40" "import_dur_visit_co40" "export_nb_visit_co40" "export_dur_visit_co40" "import_nb_visit_co50" "import_dur_visit_co50" "export_nb_visit_co50" "export_dur_visit_co50" "import_nb_visit_co100" "import_dur_visit_co100" "export_nb_visit_co100" "export_dur_visit_co100" "import_nb_visit_co200" "import_dur_visit_co200" "export_nb_visit_co200" "export_dur_visit_co200" "import_nb_visit_co300" "import_dur_visit_co300" "export_nb_visit_co300" "export_dur_visit_co300" "impex_nb_visit_co1" "impex_dur_visit_co1" "impex_nb_visit_co2" "impex_dur_visit_co2" "impex_nb_visit_co3" "impex_dur_visit_co3" "impex_nb_visit_co4" "impex_dur_visit_co4" "impex_nb_visit_co5" "impex_dur_visit_co5" "impex_nb_visit_co6" "impex_dur_visit_co6" "impex_nb_visit_co7" "impex_dur_visit_co7" "impex_nb_visit_co8" "impex_dur_visit_co8" "impex_nb_visit_co9" "impex_dur_visit_co9" "impex_nb_visit_co10" "impex_dur_visit_co10" "impex_nb_visit_co11" "impex_dur_visit_co11" "impex_nb_visit_co12" "impex_dur_visit_co12" "impex_nb_visit_co13" "impex_dur_visit_co13" "impex_nb_visit_co14" "impex_dur_visit_co14" "impex_nb_visit_co15" "impex_dur_visit_co15" "impex_nb_visit_co16" "impex_dur_visit_co16" "impex_nb_visit_co17" "impex_dur_visit_co17" "impex_nb_visit_co18" "impex_dur_visit_co18" "impex_nb_visit_co19" "impex_dur_visit_co19" "impex_nb_visit_co20" "impex_dur_visit_co20" "impex_nb_visit_co30" "impex_dur_visit_co30" "impex_nb_visit_co40" "impex_dur_visit_co40" "impex_nb_visit_co50" "impex_dur_visit_co50" "impex_nb_visit_co100" "impex_dur_visit_co100" "impex_nb_visit_co200" "impex_dur_visit_co200" "impex_nb_visit_co300" "impex_dur_visit_co300" "id_flow_init" "nbGr_SR" "nbGr_viab" "pl" "SR_couple" "SR_mal_all_share" "SR_mal_all_share_viab" "nGenot" "gMS_fem_all" "gMS_fem_out"
"4.MO1" "4.MO1.08" "4.MO1.03" "4.MO1.03_H1_R1" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 3 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 0 NA 1 2.24900000000002 2 14.498 1 2.24900000000002 5 21.9920000000002 1 2.24900000000002 5 21.9920000000002 6 18.4940000000001 8 28.9880000000003 10 47.4900000000002 9 31.4860000000003 10 47.4900000000002 11 36.4820000000004 0 NA 0 NA 0 NA 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 1 2.24900000000002 3 16.7470000000001 6 24.2410000000002 6 24.2410000000002 14 47.4820000000004 19 78.9760000000005 21 83.9720000000007 "4.MO1.03_H1_R1" 11 8.25 1216 NA NA NA NA NA NA
"4.MO1" "4.MO1.08" "4.MO1.03" "4.MO1.03_H1_R2" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 3 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 1.84700000000001 0 NA 2 3.69400000000002 0 NA 4 8.99600000000003 0 NA 5 12.451 0 NA 6 15.906 0 NA 6 15.906 0 NA 6 15.906 0 NA 6 15.906 0 NA 6 15.906 0 NA 6 15.906 0 NA 6 15.906 0 NA 6 15.906 0 NA 6 15.906 0 NA 11 28.3570000000001 0 NA 14 37.1140000000001 0 NA 16 42.4160000000001 0 NA 16 42.4160000000001 0 NA 16 42.4160000000001 0 NA 16 42.4160000000001 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 1.84700000000001 2 3.69400000000002 4 8.99600000000003 5 12.451 6 15.906 6 15.906 6 15.906 6 15.906 6 15.906 6 15.906 6 15.906 6 15.906 6 15.906 11 28.3570000000001 14 37.1140000000001 16 42.4160000000001 16 42.4160000000001 16 42.4160000000001 16 42.4160000000001 "4.MO1.03_H1_RNA" NA NA NA NA NA NA NA NA NA
"4.MO1" "4.MO1.08" "4.MO1.03" "4.MO1.03_H1_R4" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 3 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 4.65100000000007 0 NA 1 4.65100000000007 0 NA 2 5.13000000000007 0 NA 3 5.60900000000007 0 NA 5 7.43100000000007 0 NA 6 8.77400000000007 0 NA 7 10.1170000000001 0 NA 7 10.1170000000001 0 NA 7 10.1170000000001 0 NA 7 10.1170000000001 0 NA 7 10.1170000000001 0 NA 7 10.1170000000001 0 NA 7 10.1170000000001 0 NA 7 10.1170000000001 0 NA 7 10.1170000000001 0 NA 7 10.1170000000001 1 5.65099999999995 13 15.5830000000001 2 11.3019999999999 15 17.4050000000001 2 11.3019999999999 17 19.2270000000001 2 11.3019999999999 22 43.4820000000003 4 20.604 26 66.086 4 20.604 26 66.086 4 20.604 0 NA 0 NA 0 NA 0 NA 1 4.65100000000007 1 4.65100000000007 2 5.13000000000007 3 5.60900000000007 5 7.43100000000007 6 8.77400000000007 7 10.1170000000001 7 10.1170000000001 7 10.1170000000001 7 10.1170000000001 7 10.1170000000001 7 10.1170000000001 7 10.1170000000001 7 10.1170000000001 7 10.1170000000001 8 15.768 15 26.885 17 28.707 19 30.529 26 64.0860000000003 30 86.69 30 86.69 "4.MO1.03_H1_RNA" NA NA NA NA NA NA NA NA NA
"4.MO1" "4.MO1.08" "4.MO1.03" "4.MO1.03_H2_R1" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 3 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 2.99900000000002 0 NA 1 2.99900000000002 0 NA 2 4.24800000000004 0 NA 2 4.24800000000004 0 NA 3 5.49600000000009 0 NA 4 8.49500000000011 0 NA 4 8.49500000000011 0 NA 5 9.74400000000013 0 NA 5 9.74400000000013 0 NA 6 10.9920000000002 0 NA 6 10.9920000000002 0 NA 6 10.9920000000002 0 NA 6 10.9920000000002 3 5.49600000000009 6 10.9920000000002 15 27.4800000000005 6 10.9920000000002 15 27.4800000000005 6 10.9920000000002 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 2.99900000000002 1 2.99900000000002 2 4.24800000000004 2 4.24800000000004 3 5.49600000000009 4 8.49500000000011 4 8.49500000000011 5 9.74400000000013 5 9.74400000000013 6 10.9920000000002 6 10.9920000000002 6 10.9920000000002 6 10.9920000000002 9 16.4880000000003 21 38.4720000000006 21 38.4720000000006 "4.MO1.03_H2_R1" 8 8 NA NA NA NA 1 1 1
"4.MO1" "4.MO1.08" "4.MO1.03" "4.MO1.03_H2_R2" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 3 0 NA 0 NA 0 NA 1 1.60699999999997 1 2.65200000000004 1 1.60699999999997 1 2.65200000000004 1 1.60699999999997 2 4.25900000000001 2 4.75799999999981 3 4.71399999999994 3 6.36499999999978 3 4.71399999999994 4 7.97199999999975 3 4.71399999999994 4 7.97199999999975 3 4.71399999999994 4 7.97199999999975 3 4.71399999999994 5 14.7199999999998 4 6.32099999999991 5 14.7199999999998 4 6.32099999999991 6 16.2179999999999 4 6.32099999999991 6 16.2179999999999 4 6.32099999999991 7 17.4689999999998 4 6.32099999999991 8 24.2169999999999 4 6.32099999999991 9 25.2159999999999 4 6.32099999999991 10 26.7139999999999 4 6.32099999999991 10 26.7139999999999 4 6.32099999999991 12 28.8649999999999 4 6.32099999999991 12 28.8649999999999 7 15.7739999999994 17 35.5849999999999 10 23.7299999999995 17 35.5849999999999 10 23.7299999999995 18 38.2369999999999 19 36.9459999999993 21 42.2979999999995 39 82.5299999999996 25 53.9039999999993 39 82.5299999999996 25 53.9039999999993 0 NA 1 1.60699999999997 2 4.25900000000001 2 4.25900000000001 4 9.01699999999982 6 11.0789999999997 7 12.6859999999997 7 12.6859999999997 7 12.6859999999997 8 19.4339999999997 9 21.0409999999997 10 22.5389999999998 10 22.5389999999998 11 23.7899999999997 12 30.5379999999998 13 31.5369999999998 14 33.0349999999999 14 33.0349999999999 16 35.1859999999998 16 35.1859999999998 24 51.3589999999993 27 59.3149999999994 28 61.9669999999994 40 79.2439999999989 64 136.433999999999 64 136.433999999999 "4.MO1.03_H2_R2" 11 4.125 NA NA NA NA NA NA NA
"4.MO1" "4.MO1.08" "4.MO1.03" "4.MO1.03_H2_R3" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 3 0 NA 0 NA 0 NA 0 NA 0 NA 1 2.63900000000001 1 2.63900000000001 1 2.63900000000001 1 2.63900000000001 1 2.63900000000001 1 2.63900000000001 1 2.63900000000001 2 10.4430000000001 2 5.27800000000002 2 10.4430000000001 3 7.91700000000003 2 10.4430000000001 3 7.91700000000003 3 13.0820000000001 3 7.91700000000003 3 13.0820000000001 3 7.91700000000003 3 13.0820000000001 3 7.91700000000003 3 13.0820000000001 3 7.91700000000003 3 13.0820000000001 3 7.91700000000003 3 13.0820000000001 3 7.91700000000003 3 13.0820000000001 3 7.91700000000003 3 13.0820000000001 3 7.91700000000003 3 13.0820000000001 4 12.6660000000001 3 13.0820000000001 4 12.6660000000001 3 13.0820000000001 4 12.6660000000001 3 13.0820000000001 8 25.3320000000001 3 13.0820000000001 8 25.3320000000001 3 13.0820000000001 8 25.3320000000001 8 49.0470000000005 10 40.9400000000003 12 68.0430000000005 10 40.9400000000003 12 68.0430000000005 10 40.9400000000003 0 NA 0 NA 1 2.63900000000001 2 5.27800000000002 2 5.27800000000002 2 5.27800000000002 4 15.7210000000001 5 18.3600000000001 5 18.3600000000001 6 20.9990000000001 6 20.9990000000001 6 20.9990000000001 6 20.9990000000001 6 20.9990000000001 6 20.9990000000001 6 20.9990000000001 6 20.9990000000001 7 25.7480000000002 7 25.7480000000002 7 25.7480000000002 11 38.4140000000002 11 38.4140000000002 11 38.4140000000002 18 89.9870000000007 22 108.983000000001 22 108.983000000001 "4.MO1.03_H2_R3" 8 4.57142857142857 NA 2 5.33333333333333 3.04761904761905 3 2 2
"4.MO1" "4.MO1.08" "4.MO1.03" "4.MO1.03_H2_R4" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 3 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 8.65100000000007 0 NA 1 8.65100000000007 0 NA 1 8.65100000000007 0 NA 1 8.65100000000007 0 NA 1 8.65100000000007 0 NA 1 8.65100000000007 0 NA 1 8.65100000000007 0 NA 1 8.65100000000007 0 NA 1 8.65100000000007 0 NA 1 8.65100000000007 0 NA 2 10.4000000000001 0 NA 2 10.4000000000001 0 NA 2 10.4000000000001 0 NA 2 10.4000000000001 0 NA 3 12.1490000000001 0 NA 3 12.1490000000001 1 8.65100000000007 3 12.1490000000001 5 36.3530000000003 5 29.4510000000003 9 43.3490000000004 5 29.4510000000003 9 43.3490000000004 5 29.4510000000003 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 8.65100000000007 1 8.65100000000007 1 8.65100000000007 1 8.65100000000007 1 8.65100000000007 1 8.65100000000007 1 8.65100000000007 1 8.65100000000007 1 8.65100000000007 1 8.65100000000007 2 10.4000000000001 2 10.4000000000001 2 10.4000000000001 2 10.4000000000001 3 12.1490000000001 3 12.1490000000001 4 20.8000000000002 10 65.8040000000006 14 72.8000000000007 14 72.8000000000007 "4.MO1.03_H2_R4" 8 8 NA NA NA NA 5 3 2
"4.MO1" "4.MO1.08" "4.MO1.03" "4.MO1.03_H2_RNR" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 3 0 NA 1 6.68299999999999 0 NA 1 6.68299999999999 1 1.16300000000001 1 6.68299999999999 1 1.16300000000001 2 7.846 1 1.16300000000001 3 14.529 2 7.846 4 21.212 2 7.846 4 21.212 2 7.846 5 22.375 3 9.00900000000001 6 23.538 3 9.00900000000001 6 23.538 3 9.00900000000001 6 23.538 4 15.692 6 23.538 4 15.692 6 23.538 4 15.692 6 23.538 4 15.692 6 23.538 4 15.692 6 23.538 4 15.692 6 23.538 4 15.692 6 23.538 4 15.692 6 23.538 4 15.692 7 30.221 4 15.692 12 47.076 4 15.692 12 47.076 4 15.692 12 47.076 4 15.692 12 47.076 4 15.692 12 47.076 4 15.692 12 47.076 1 6.68299999999999 1 6.68299999999999 2 7.846 3 9.00900000000001 4 15.692 6 29.058 6 29.058 7 30.221 9 32.547 9 32.547 9 32.547 10 39.23 10 39.23 10 39.23 10 39.23 10 39.23 10 39.23 10 39.23 10 39.23 11 45.913 16 62.768 16 62.768 16 62.768 16 62.768 16 62.768 16 62.768 NA NA NA NA NA NA NA NA NA NA
"4.MO1" "4.MO1.08" "4.MO1.03" "4.MO1.03_H3_R3" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 3 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 6.15100000000007 0 NA 1 6.15100000000007 0 NA 1 6.15100000000007 0 NA 1 6.15100000000007 0 NA 1 6.15100000000007 0 NA 1 6.15100000000007 0 NA 1 6.15100000000007 0 NA 1 6.15100000000007 0 NA 1 6.15100000000007 0 NA 1 6.15100000000007 0 NA 1 6.15100000000007 0 NA 1 6.15100000000007 0 NA 1 6.15100000000007 1 6.15100000000007 1 6.15100000000007 1 6.15100000000007 1 6.15100000000007 4 24.6040000000003 2 12.3020000000001 4 24.6040000000003 3 18.4530000000002 4 24.6040000000003 3 18.4530000000002 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 6.15100000000007 1 6.15100000000007 1 6.15100000000007 1 6.15100000000007 1 6.15100000000007 1 6.15100000000007 1 6.15100000000007 1 6.15100000000007 1 6.15100000000007 1 6.15100000000007 1 6.15100000000007 1 6.15100000000007 1 6.15100000000007 2 12.3020000000001 2 12.3020000000001 6 36.9060000000004 7 43.0570000000005 7 43.0570000000005 "4.MO1.03_H3_R3" 2 2 NA NA NA NA 1 1 0
"4.MO1" "4.MO1.08" "4.MO1.03" "4.MO1.03_H3_R4" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 3 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 7.49900000000002 0 NA 1 7.49900000000002 0 NA 1 7.49900000000002 0 NA 1 7.49900000000002 0 NA 1 7.49900000000002 0 NA 1 7.49900000000002 0 NA 1 7.49900000000002 0 NA 1 7.49900000000002 0 NA 1 7.49900000000002 0 NA 1 7.49900000000002 0 NA 1 7.49900000000002 0 NA 1 7.49900000000002 0 NA 1 7.49900000000002 0 NA 1 7.49900000000002 0 NA 1 7.49900000000002 1 7.49900000000002 1 7.49900000000002 4 29.9960000000001 3 22.4970000000001 4 29.9960000000001 3 22.4970000000001 4 29.9960000000001 3 22.4970000000001 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 7.49900000000002 1 7.49900000000002 1 7.49900000000002 1 7.49900000000002 1 7.49900000000002 1 7.49900000000002 1 7.49900000000002 1 7.49900000000002 1 7.49900000000002 1 7.49900000000002 1 7.49900000000002 1 7.49900000000002 1 7.49900000000002 1 7.49900000000002 1 7.49900000000002 2 14.998 7 52.4930000000001 7 52.4930000000001 7 52.4930000000001 "4.MO1.03_H3_R4" 6 6 NA NA NA NA NA NA NA
"4.MO1" "4.MO1.08" "4.MO1.04" "4.MO1.04_H1_R1" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 4 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 14.615 0 NA 3 31.4819999999999 0 NA 3 31.4819999999999 1 13.403 3 31.4819999999999 2 26.806 4 44.8849999999999 3 40.209 6 72.9029999999999 3 40.209 6 72.9029999999999 4 54.824 6 72.9029999999999 5 69.439 6 72.9029999999999 6 84.054 7 86.306 6 84.054 7 86.306 6 84.054 7 86.306 6 84.054 8 100.921 6 84.054 8 100.921 6 84.054 8 100.921 6 84.054 8 100.921 6 84.054 9 114.324 6 84.054 12 145.243 6 84.054 15 151.999 6 84.054 15 151.999 7 86.306 16 154.9 9 92.1080000000001 19 163.603 11 96.612 19 163.603 11 96.612 0 NA 0 NA 0 NA 1 14.615 3 31.4819999999999 4 44.8849999999999 5 58.288 7 85.094 9 113.112 10 127.727 11 142.342 12 156.957 13 170.36 13 170.36 13 170.36 14 184.975 14 184.975 14 184.975 14 184.975 15 198.378 18 229.297 21 236.053 22 238.305 25 247.008 30 260.215 30 260.215 "4.MO1.04_H1_R1" 1 1 592 NA NA NA NA NA NA
"4.MO1" "4.MO1.08" "4.MO1.04" "4.MO1.04_H1_R2" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 4 1 0.52800000000002 2 17.254 2 1.05600000000004 4 34.508 3 8.07500000000005 5 44.743 5 15.3760000000001 6 51.654 6 20.6790000000001 7 58.565 8 26.5100000000001 8 65.476 8 26.5100000000001 8 65.476 8 26.5100000000001 8 65.476 8 26.5100000000001 8 65.476 10 40.4400000000001 8 65.476 11 47.3510000000001 8 65.476 11 47.3510000000001 8 65.476 13 58.1140000000001 9 66.004 14 68.3490000000001 10 66.532 15 75.2600000000001 11 67.06 16 82.2790000000001 12 74.079 16 82.2790000000001 13 81.098 17 92.5140000000001 14 88.117 18 93.0420000000001 14 88.117 19 98.3450000000001 14 88.117 24 133.008 14 88.117 30 159.843 16 102.113 30 159.843 17 104.111 31 166.841 17 104.111 35 194.833 19 108.107 35 194.833 19 108.107 3 17.782 6 35.5640000000001 8 52.8180000000001 11 67.0300000000001 13 79.2440000000001 16 91.9860000000001 16 91.9860000000001 16 91.9860000000001 16 91.9860000000001 18 105.916 19 112.827 19 112.827 22 124.118 24 134.881 26 142.32 28 156.358 29 163.377 31 180.631 32 181.159 33 186.462 38 221.125 46 261.956 47 263.954 48 270.952 54 302.94 54 302.94 "4.MO1.04_H1_R2" 23 23 NA 1 11.5 11.5 2 2 2
"4.MO1" "4.MO1.08" "4.MO1.04" "4.MO1.04_H1_R3" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 4 0 NA 0 NA 0 NA 0 NA 1 3.19099999999999 0 NA 2 6.38199999999998 0 NA 3 9.57299999999997 0 NA 4 21.4730000000001 0 NA 4 21.4730000000001 0 NA 4 21.4730000000001 0 NA 4 21.4730000000001 0 NA 4 21.4730000000001 0 NA 4 21.4730000000001 0 NA 4 21.4730000000001 0 NA 4 21.4730000000001 0 NA 4 21.4730000000001 0 NA 4 21.4730000000001 0 NA 4 21.4730000000001 0 NA 4 21.4730000000001 0 NA 4 21.4730000000001 0 NA 5 24.6640000000001 0 NA 6 27.8550000000001 0 NA 7 31.046 0 NA 11 61.2280000000002 0 NA 12 73.1280000000003 1 11.9000000000001 12 73.1280000000003 1 11.9000000000001 12 73.1280000000003 3 35.7000000000003 12 73.1280000000003 3 35.7000000000003 0 NA 0 NA 1 3.19099999999999 2 6.38199999999998 3 9.57299999999997 4 21.4730000000001 4 21.4730000000001 4 21.4730000000001 4 21.4730000000001 4 21.4730000000001 4 21.4730000000001 4 21.4730000000001 4 21.4730000000001 4 21.4730000000001 4 21.4730000000001 4 21.4730000000001 4 21.4730000000001 4 21.4730000000001 5 24.6640000000001 6 27.8550000000001 7 31.046 11 61.2280000000002 13 85.0280000000004 13 85.0280000000004 15 108.828000000001 15 108.828000000001 "4.MO1.04_H1_R3" 1 NA 106 NA NA NA NA NA NA
"4.MO1" "4.MO1.08" "4.MO1.04" "4.MO1.04_H1_R4" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 4 0 NA 0 NA 1 1.45100000000001 0 NA 2 2.90200000000002 0 NA 3 4.35300000000003 0 NA 4 16.196 0 NA 5 28.039 1 2.15099999999984 5 28.039 1 2.15099999999984 5 28.039 1 2.15099999999984 6 35.4389999999999 2 13.9939999999998 7 47.2819999999999 3 25.8369999999998 7 47.2819999999999 4 37.6799999999998 7 47.2819999999999 4 37.6799999999998 7 47.2819999999999 4 37.6799999999998 7 47.2819999999999 4 37.6799999999998 7 47.2819999999999 4 37.6799999999998 7 47.2819999999999 4 37.6799999999998 8 59.1249999999999 4 37.6799999999998 9 60.5759999999999 4 37.6799999999998 10 62.0269999999999 4 37.6799999999998 10 62.0269999999999 4 37.6799999999998 14 81.9229999999997 4 37.6799999999998 15 83.3739999999997 4 37.6799999999998 16 85.5249999999996 4 37.6799999999998 24 126.728999999998 10 67.0839999999988 27 142.181999999998 10 67.0839999999988 27 142.181999999998 10 67.0839999999988 0 NA 1 1.45100000000001 2 2.90200000000002 3 4.35300000000003 4 16.196 6 30.1899999999999 6 30.1899999999999 6 30.1899999999999 8 49.4329999999997 10 73.1189999999997 11 84.9619999999997 11 84.9619999999997 11 84.9619999999997 11 84.9619999999997 11 84.9619999999997 11 84.9619999999997 12 96.8049999999997 13 98.2559999999997 14 99.7069999999997 14 99.7069999999997 18 119.603 19 121.054 20 123.204999999999 34 193.812999999997 37 209.265999999997 37 209.265999999997 "4.MO1.04_H1_R4" 20 20 NA NA NA NA NA NA NA
"4.MO1" "4.MO1.08" "4.MO1.04" "4.MO1.04_H1_R5" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 4 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 5.00099999999998 0 NA 1 5.00099999999998 0 NA 1 5.00099999999998 0 NA 1 5.00099999999998 0 NA 1 5.00099999999998 0 NA 1 5.00099999999998 0 NA 1 5.00099999999998 0 NA 1 5.00099999999998 0 NA 1 5.00099999999998 0 NA 1 5.00099999999998 0 NA 1 5.00099999999998 0 NA 1 5.00099999999998 0 NA 1 5.00099999999998 0 NA 1 5.00099999999998 0 NA 1 5.00099999999998 0 NA 2 10.002 0 NA 4 20.0039999999999 1 5.00099999999998 4 20.0039999999999 1 5.00099999999998 4 20.0039999999999 3 15.0029999999999 4 20.0039999999999 3 15.0029999999999 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 5.00099999999998 1 5.00099999999998 1 5.00099999999998 1 5.00099999999998 1 5.00099999999998 1 5.00099999999998 1 5.00099999999998 1 5.00099999999998 1 5.00099999999998 1 5.00099999999998 1 5.00099999999998 1 5.00099999999998 1 5.00099999999998 1 5.00099999999998 1 5.00099999999998 2 10.002 5 25.0049999999999 5 25.0049999999999 7 35.0069999999999 7 35.0069999999999 "4.MO1.04_H1_R5" 3 3 NA NA NA NA NA NA NA
"4.MO1" "4.MO1.08" "4.MO1.04" "4.MO1.04_H1_RNR" 8 15 6 80.312 5.35413333333334 4.24699999999996 2 4 0 NA 0 NA 2 12.298 2 12.299 4 27.477 5 34.545 5 31.413 7 55.736 5 31.413 9 67.53 5 31.413 10 69.377 8 45.3439999999998 12 71.751 11 51.9679999999997 13 72.278 14 57.0309999999995 14 72.805 15 58.8779999999995 14 72.805 16 68.8249999999995 15 76.741 19 90.5429999999995 17 91.92 20 101.786999999999 19 107.099 22 114.876999999999 20 118.342 24 119.867999999999 20 118.342 25 129.815 20 118.342 26 141.059 21 119.397 26 141.059 22 120.452 27 141.586 23 121.507 28 152.828999999999 23 121.507 36 203.367999999999 24 123.668 36 203.367999999999 25 125.068 36 203.367999999999 26 126.468 38 206.168 27 128.629 41 210.368 29 132.951 41 210.368 29 132.951 0 NA 4 24.597 9 62.022 12 87.149 14 98.943 15 100.79 20 117.095 24 124.246 28 129.836 29 131.683 31 145.566 36 182.463 39 208.886 42 233.219 44 238.21 45 248.157 47 260.456 48 261.511 50 263.093 51 274.336 60 327.035999999999 61 328.435999999999 62 329.836 65 334.797 70 343.318999999999 70 343.318999999999 NA NA NA NA NA NA NA NA NA NA
